point,x,y,answer
p1271,-278.9714039308418,127.59068030281206,2
p1272,-265.9387443210105,154.0398152546738,2
p1273,-188.35247824237103,174.21599168542784,2
p1274,-304.18961434553296,142.20146808828594,2
p1275,-233.90794587752697,219.70022374371783,2
p1276,-313.7984024255423,98.53639141366972,2
p1277,-211.740374511389,164.49483098996964,2
p1278,-295.5493738681014,166.70283266949772,2
p1279,-350.1849902197429,148.60822402852608,2
p1280,-262.87046312719167,174.06367987387685,2
p1281,-304.69496296308967,146.72060044257287,2
p1282,-303.5941283447071,149.61187732690627,2
p1283,-304.22527834303287,127.4938648998578,2
p1284,-308.75292001525617,157.04382744360854,2
p1285,-254.61844261669083,128.2304773369084,2
p1286,-280.6981823286223,89.55739089943546,2
p1287,-292.28867709080805,129.24189998244674,2
p1288,-206.1072327357588,95.10898178270048,2
p1289,-242.217833037931,156.0809424270569,2
p1290,-279.11554594585573,176.62839774762588,2
p1291,-277.7422128196992,133.22676616238823,2
p1292,-291.84887610584155,155.92905364652557,2
p1293,-258.6900908618322,98.1096429646294,2
p1294,-332.46941985112204,108.43668310864496,2
p1295,-318.1798164889508,110.25486150343896,2
p1296,-258.32088680439733,96.06459205414384,2
p1297,-297.9727173682052,109.13610467517223,2
p1298,-272.457588117707,37.58945390809822,2
p1299,-317.31243715904947,108.92447967035233,2
p1300,-264.2882916779199,85.40804831008131,2
p1301,-357.74469692106203,116.32513084850596,2
p1302,-321.6445728346312,59.60216221892861,2
p1303,-322.427686860833,87.30468128799173,2
p1304,-322.93123795259635,24.211843363970274,2
p1305,-278.94634585882125,126.15376073453878,2
p1306,-287.359880514434,51.29612427073639,2
p1307,-313.97518513129177,82.74094015543399,2
p1308,-290.9691140796181,100.48758046694589,2
p1309,-331.93819340918805,80.389121010949,2
p1310,-297.15204905346394,119.08711688880584,2
p1311,-290.6701176679353,96.5588479175051,2
p1312,-310.20266330132955,112.66733234765886,2
p1313,-301.31394865308573,41.97924613049548,2
p1314,-272.37225428241214,86.19942658162424,2
p1315,-328.6082755224005,48.32030929050696,2
p1316,-307.24030271778474,74.03594304486319,2
p1317,-311.01636185265323,66.90769786359667,2
p1318,-266.71085164239827,87.13571551687147,2
p1319,-312.74176811329386,80.64287426374167,2
p1320,-350.1645753145821,61.74886516840684,2
p1321,-265.61439080517385,40.670743447819575,2
p1322,-346.00396619716184,25.044299491664745,2
p1323,-353.9218955571471,18.452943836938736,2
p1324,-332.98263953974435,-2.788175096373493,2
p1325,-322.00982363605897,63.82459540049391,2
p1326,-350.2984718338019,79.70686420688749,2
p1327,-308.3058249242855,62.41266370639095,2
p1328,-343.90476829813014,54.49294806172709,2
p1329,-357.444192230466,52.921819400812765,2
p1330,-320.0236963857829,40.16460503913467,2
p1331,-360.9156342384636,-5.936668538097372,2
p1332,-308.1760493616472,-10.190757242616357,2
p1333,-312.6179514745555,-25.414083325427164,2
p1334,-301.4662687358904,-24.038954479719315,2
p1335,-310.7159303999947,29.03890775467684,2
p1336,-348.5375649472306,25.060767081833166,2
p1337,-320.1466446508372,-11.238324634035152,2
p1338,-358.5180492972217,-56.627692697019846,2
p1339,-318.0493733567825,-47.371456480128494,2
p1340,-325.9319622153324,-11.011653811437252,2
p1341,-308.6473453632585,-14.85257291213065,2
p1342,-339.1103111722629,13.479962157062792,2
p1343,-319.356277655958,-1.6781654257225789,2
p1344,-315.4870091779405,-59.9182106725746,2
p1345,-306.9942595627849,1.833512925562717,2
p1346,-360.3071509502913,-26.55355341985129,2
p1347,-331.0704581321353,-25.957498678353,2
p1348,-319.9358613816614,18.32630159436474,2
p1349,-297.5349130210765,-66.67381825864268,2
p1350,-311.33790029081854,9.86799958606246,2
p1351,-318.38365923058524,0.0366552112797098,2
p1352,-269.5835470076945,-4.674011756219588,2
p1353,-322.4119816340545,-6.724750631156176,2
p1354,-325.4600221000897,-40.05176949182587,2
p1355,-340.2403470338064,3.4429516598089407,2
p1356,-354.1178968504563,-0.1779212832948928,2
p1357,-314.4120948162703,-90.8163411028521,2
p1358,-318.19739879210755,-114.52463625796244,2
p1359,-310.2563881214734,-27.651847582895336,2
p1360,-346.56296686813334,-53.185361792362414,2
p1361,-269.91415176326484,-74.74502778859107,2
p1362,-360.0286363866335,-17.801175979279364,2
p1363,-269.08229683492,-64.81606089631137,2
p1364,-297.2905193320927,-27.355692603364723,2
p1365,-349.559455506532,-84.82915480633253,2
p1366,-289.98525972124844,-22.38631660208047,2
p1367,-309.6277144322986,-101.99448147344162,2
p1368,-266.4810625582654,-94.1888098184684,2
p1369,-335.7019295048616,-70.64529169551193,2
p1370,-278.55406395814566,-57.94778914302412,2
p1371,-312.24021020774927,-72.3157384721741,2
p1372,-322.8642916232621,-72.11300581417322,2
p1373,-399.5163899109425,-100.39346990976298,2
p1374,-315.8261283818909,-128.65876900621944,2
p1375,-310.88867412020033,-102.8904168164778,2
p1376,-269.20312563257875,-52.18824372253987,2
p1377,-335.20707151042035,-106.5209324277705,2
p1378,-322.79337530684114,-118.15675043424504,2
p1379,-314.04283177632345,-129.9605823762183,2
p1380,-353.1073182568818,-91.1297169529943,2
p1381,-299.5749483245904,-136.53302963051675,2
p1382,-290.8489099568118,-133.93675282478463,2
p1383,-309.34017268045005,-92.95811728193624,2
p1384,-317.14594601311904,-106.49817182260142,2
p1385,-330.8098442051733,-128.599095815327,2
p1386,-320.6491363125781,-147.6596788016604,2
p1387,-318.9100574253442,-174.2704324016148,2
p1388,-327.4520745534736,-138.89982279264368,2
p1389,-319.4907064375385,-140.13207067236272,2
p1390,-312.72338718772505,-121.02920168182074,2
p1391,-283.6774672218576,-157.42221112399,2
p1392,-345.0289714281498,-171.69869817269634,2
p1393,-322.5465267487141,-153.4942191468128,2
p1394,-330.00542224054294,-184.31019431097752,2
p1395,-319.5419565896609,-142.46471089275778,2
p1396,-286.93801404138304,-167.1015166701918,2
p1397,-316.0872598337394,-180.64139128308636,2
p1398,-303.5268762811057,-180.7450210173637,2
p1399,-284.2542813425699,-211.30978222754504,2
p1400,-311.07955054429965,-151.13190155951503,2
p1401,-293.5963928264155,-81.79495898255303,2
p1402,-287.4165138468285,-195.11777183289647,2
p1403,-299.55194334153015,-220.68281263491372,2
p1404,-297.8620233238244,-194.7753234167701,2
p1405,-266.7169512902166,-188.64680697976547,2
p1406,-296.39498148701654,-193.5928374726466,2
p1407,-239.4186273205588,-186.51724457305292,2
p1408,-235.27854521093923,-154.79743431041854,2
p1409,-274.4433751778436,-170.48999587282458,2
p1410,-275.7207191340724,-241.69996060214,2
p1411,-294.5096520250269,-160.82044008755284,2
p1412,-286.1979409708813,-230.6236879600324,2
p1413,-284.8705111679286,-139.6248730060342,2
p1414,-244.4385707113817,-194.87525361942252,2
p1415,-251.8284978046483,-206.26430504667215,2
p1416,-329.99460577635097,-225.2437198327853,2
p1417,-230.4782256168964,-207.95668252954337,2
p1418,-283.13290894417014,-210.94551054492305,2
p1419,-217.1539867071234,-155.37121813961002,2
p1420,-206.1416913090403,-211.10693199974327,2
p1421,-262.24382338682386,-254.0062353132348,2
p1422,-225.1925591282623,-245.6973466238626,2
p1423,-261.36606285966377,-245.72548149782773,2
p1424,-283.8849078605645,-240.0519958993319,2
p1425,-282.7857025606836,-233.22062165208928,2
p1426,-279.3091531706583,-194.1446708600048,2
p1427,-294.2998566246125,-214.6109541141908,2
p1428,-222.8894582391128,-238.6901898437501,2
p1429,-279.2215750107948,-232.2615663784795,2
p1430,-220.5296835502621,-221.5583888533129,2
p1431,-270.0770981906729,-214.8852058303864,2
p1432,-285.41060491004924,-210.96454232451265,2
p1433,-238.26687868500005,-242.6271772881327,2
p1434,-273.8481621798405,-261.9645594471102,2
p1435,-230.79393905784025,-200.4493796213874,2
p1436,-264.0880923140016,-225.5051533171661,2
p1437,-305.6927516784793,-258.71638674439936,2
p1438,-242.1096228108106,-270.37244362987207,2
p1439,-267.3519456673987,-265.0022465972042,2
p1440,-228.5530128462684,-252.45832970040857,2
p1441,-302.5110687783558,-312.31159280547536,2
p1442,-251.5988784896816,-236.79450033444635,2
p1443,-313.83047291955825,-267.3337456995053,2
p1444,-245.1889410615504,-212.49053600619135,2
p1445,-238.93227213329985,-244.4317702588553,2
p1446,-221.1081134204482,-321.6010026825826,2
p1447,-200.24808240939623,-252.9663376445908,2
p1448,-205.97913773436937,-143.36684163964685,2
p1449,-281.668076398372,-211.1201898300725,2
p1450,-225.67036613963077,-255.92957760831865,2
p1451,-216.2994903268784,-278.9459930603448,2
p1452,-229.90139351600536,-257.9840677053522,2
p1453,-256.1791709859752,-246.9832168861573,2
p1454,-220.99279097716897,-305.0146382204472,2
p1455,-219.8359614276164,-234.990621806607,2
p1456,-220.2100382109588,-263.5244758480249,2
p1457,-223.879052928141,-253.09373406521087,2
p1458,-179.17165791095837,-221.90662367324975,2
p1459,-202.77665855387545,-258.818814028812,2
p1460,-192.32706824946249,-241.49582266050032,2
p1461,-214.5801049667037,-259.4951627911047,2
p1462,-196.5889573771996,-285.2240229638594,2
p1463,-185.71541802247427,-277.1638135738576,2
p1464,-189.66205051674157,-279.7017547053882,2
p1465,-136.52624149490634,-257.9711475121033,2
p1466,-155.47735251744348,-302.5715627786211,2
p1467,-205.8992120208165,-261.5962397681826,2
p1468,-150.59855781362205,-247.40404760362912,2
p1469,-192.6455210095917,-299.7784636739694,2
p1470,-221.3451236176627,-305.9527927388476,2
p1471,-139.88652638936412,-309.43889222176745,2
p1472,-148.18102877489568,-302.40310910879225,2
p1473,-155.27442308098972,-332.34125627833555,2
p1474,-160.02968541295124,-388.8455074431122,2
p1475,-165.77200648012703,-349.2048576821799,2
p1476,-121.55395197311742,-278.12589515687046,2
p1477,-141.29203253265703,-256.95351435508087,2
p1478,-181.30793764241247,-251.27642923196947,2
p1479,-122.41307814913095,-311.88555663301827,2
p1480,-113.8389050806888,-339.0471371377842,2
p1481,-170.1621192293111,-325.1632319518102,2
p1482,-158.8059108542382,-339.6271683956737,2
p1483,-103.7448737925438,-316.6985777775703,2
p1484,-127.35410526783592,-327.0235204382436,2
p1485,-190.0305462408584,-302.7687404401785,2
p1486,-190.25479655883285,-313.864335245241,2
p1487,-171.40300915653808,-253.09918216228616,2
p1488,-100.4710017704611,-310.43421879372613,2
p1489,-87.35112807581348,-339.8628327101399,2
p1490,-106.40071695238149,-309.3226418769846,2
p1491,-112.21979674682557,-277.96696406880454,2
p1492,-95.59367457691609,-308.2734199368388,2
p1493,-164.63604403667392,-346.51096173807355,2
p1494,-116.08482484858904,-315.65966462294506,2
p1495,-143.7171654102203,-246.8385579414033,2
p1496,-61.72029865198365,-301.83003168539267,2
p1497,-102.44586031094424,-326.94121743562386,2
p1498,-130.55335488143703,-318.9084888813095,2
p1499,-91.64625927470338,-359.1202138464921,2
p1500,-86.73098766954745,-327.13614511928955,2
p1501,-151.36257323395617,-348.87733675277934,2
p1502,-103.90341214031858,-266.99895785990765,2
p1503,-72.16059751371603,-364.2341787555627,2
p1504,-71.63330569318853,-371.1052948867575,2
p1505,-51.08633682297885,-339.3126161341253,2
p1506,-83.72451239237591,-285.87389664345227,2
p1507,-116.87458994163718,-368.0064414626384,2
p1508,-93.1080306587605,-295.3627747069497,2
p1509,-118.51712722764138,-411.8761630592075,2
p1510,-83.80474549756666,-310.7327045330528,2
p1511,-31.5921175771265,-341.5292512569053,2
p1512,-77.26972926522708,-293.34289052317143,2
p1513,-118.34332904402032,-339.91703203042573,2
p1514,-53.85990996298159,-315.0623131372224,2
p1515,-72.18599346675657,-327.7590578473965,2
p1516,-128.85861267495497,-348.7690809964198,2
p1517,-37.91857965177992,-358.6956986094906,2
p1518,-47.06762921110631,-316.00184350440054,2
p1519,-56.42542904937167,-324.4511237422992,2
p1520,-72.3414260636929,-335.8962583532758,2
p1521,-22.462375702698083,-325.0974682639434,2
p1522,-55.67334294061708,-323.16474737458253,2
p1523,-13.947004420330847,-391.4498987360418,2
p1524,2.079464404377275,-340.0755570116935,2
p1525,-17.235302002793148,-294.0825922906432,2
p1526,-68.4574533726147,-351.2711449240877,2
p1527,-33.27116273684213,-353.4642660124503,2
p1528,30.12550212880288,-355.5944023181101,2
p1529,-35.897542594231616,-323.6749861449071,2
p1530,-52.605036677128254,-341.5683413150823,2
p1531,-4.3274491388563945,-339.5508490036716,2
p1532,-13.9644499082046,-345.2879819019326,2
p1533,-53.91026824700944,-319.57908124167307,2
p1534,46.85678422198217,-328.4695797029013,2
p1535,3.649716188456477,-308.0106055450659,2
p1536,-38.507288235668014,-277.46343503188524,2
p1537,8.32094194584137,-279.3057018022622,2
p1538,-17.06405881397304,-273.4180548741091,2
p1539,30.8546348903345,-311.0432078187726,2
p1540,17.290713375891027,-334.74078707261395,2
p1541,48.95269471755192,-322.70069902044906,2
p1542,-43.41204023923459,-360.02973408873936,2
p1543,12.6843103183269,-316.7929264142821,2
p1544,19.217772063203547,-289.0786723759081,2
p1545,-34.96598748156781,-320.8712384844341,2
p1546,-28.324982385897364,-301.89480635408154,2
p1547,26.023429816468308,-311.58143252184254,2
p1548,5.578757319975907,-285.24563963038094,2
p1549,65.38008641939962,-305.5594573390377,2
p1550,32.87076278099105,-305.0826550956932,2
p1551,18.172058439365077,-296.20072681142216,2
p1552,91.48022791048724,-289.11458763749994,2
p1553,22.718892055233937,-309.7324288203963,2
p1554,8.41787399683102,-302.72187196189697,2
p1555,63.32915605587863,-375.283348394721,2
p1556,17.55004152334604,-326.95500275355766,2
p1557,45.96362853559989,-353.9938809422539,2
p1558,69.2377995408753,-309.39092155337414,2
p1559,54.31232522747972,-338.8113140767585,2
p1560,94.16631210498107,-265.6547414958972,2
p1561,50.75548389005708,-332.8383609008125,2
p1562,82.54811339806228,-324.3477139242804,2
p1563,66.17164197165638,-290.5278675874704,2
p1564,15.606464671020404,-272.2562441170971,2
p1565,77.59286295428299,-323.2152555287866,2
p1566,75.25222969189852,-311.0400987952177,2
p1567,28.50132670205548,-264.0847989428784,2
p1568,84.17634858043596,-294.6403751994451,2
p1569,113.97318750070184,-337.5404139814283,2
p1570,102.11166646723387,-313.887564492399,2
p1571,115.78194833343696,-368.60572062699487,2
p1572,89.86761301042893,-321.7819448429552,2
p1573,108.2600505106638,-288.4823755488164,2
p1574,76.50501062486076,-322.8133316650873,2
p1575,96.8451606785475,-327.18992719018206,2
p1576,127.84547976553172,-310.18764432951406,2
p1577,17.786487347986935,-309.15517628251985,2
p1578,76.23910800560091,-345.6262903926864,2
p1579,72.66084256007005,-292.16177668993254,2
p1580,152.0198235893465,-284.78312534107204,2
p1581,96.3310005840423,-279.21487815803806,2
p1582,103.10725228294582,-312.4221789510531,2
p1583,84.5911071269769,-342.81012071786694,2
p1584,109.85427909556672,-284.1637723003013,2
p1585,120.9710731213251,-300.0136459189806,2
p1586,97.80279740217904,-267.8957644499552,2
p1587,88.9540349575276,-261.4501880513539,2
p1588,100.68152792589706,-305.8714347711957,2
p1589,89.01157761997119,-296.88738658399245,2
p1590,164.52846818997006,-264.9031334630721,2
p1591,166.86240354973972,-263.21418179353134,2
p1592,106.62679521875312,-287.28856540196904,2
p1593,118.54439078315262,-235.91414244174848,2
p1594,108.24632620768249,-247.4671537126404,2
p1595,173.12419179100496,-217.81649226100168,2
p1596,136.21636105172612,-249.74289326183185,2
p1597,219.1135151819898,-288.02984221982143,2
p1598,106.75519824287149,-324.26963078977565,2
p1599,176.31548383368073,-322.71340930016123,2
p1600,145.87736896948235,-251.43004912924016,2
p1601,164.69995431831146,-250.0977433973808,2
p1602,167.89589259863243,-222.78799843333508,2
p1603,134.72480748618423,-279.7380869620356,2
p1604,142.16604426494712,-232.77825393248852,2
p1605,194.39357543376565,-242.38468022152807,2
p1606,204.90631537272543,-289.4818953737364,2
p1607,221.4220509843352,-206.6446817635888,2
p1608,195.4615830713385,-197.0711306529214,2
p1609,125.6654355482732,-264.42403231430325,2
p1610,155.2596908756008,-225.1940794354972,2
p1611,147.75253223564627,-222.2440054230132,2
p1612,222.2939391445848,-222.22585411789728,2
p1613,191.594471830262,-270.8140550517061,2
p1614,159.5633309193765,-201.7681872648109,2
p1615,210.21892926537737,-238.48938027738575,2
p1616,176.15330185344666,-296.138367971948,2
p1617,158.39952535551976,-176.05035053977468,2
p1618,153.9281732848823,-225.72093300116893,2
p1619,224.36398854830065,-267.0491854060967,2
p1620,201.4627540445157,-199.24415165659417,2
p1621,198.05898794558408,-139.2937359530691,2
p1622,149.37025504193352,-191.53244301183207,2
p1623,195.96992071084267,-198.0695922795068,2
p1624,216.10030387388312,-241.13937412671424,2
p1625,211.41933651418915,-272.7839840995687,2
p1626,224.3163280755453,-205.9893689881253,2
p1627,227.02913483183556,-181.06285591622807,2
p1628,220.5291871181016,-206.2212774918765,2
p1629,184.6805079493977,-229.8735817400829,2
p1630,248.30713691780412,-163.24551351656265,2
p1631,207.1347713049519,-202.7699031828739,2
p1632,188.6929583131065,-166.76765929865346,2
p1633,237.32739338289548,-141.50036698075206,2
p1634,192.52876585615704,-208.84997715944547,2
p1635,227.31535379215796,-175.8744083038577,2
p1636,215.37529305099417,-219.20396605205283,2
p1637,249.7406035183116,-169.1139776173317,2
p1638,197.2428024497462,-147.80470852276062,2
p1639,261.2491114764021,-182.14628430564903,2
p1640,229.9225739518409,-167.2480500882947,2
p1641,203.05428489021728,-180.65104591742795,2
p1642,165.68375017703977,-152.92831780887872,2
p1643,184.7393712029028,-131.77736673664594,2
p1644,222.98840119416545,-180.87611168845007,2
p1645,215.34664237448604,-180.80176495956215,2
p1646,277.99997119936256,-244.41790140279997,2
p1647,274.9969775115036,-157.25471819786918,2
p1648,201.69986514814903,-197.25550571911367,2
p1649,289.4032191323366,-190.9511753002502,2
p1650,205.69014505284684,-126.04568546432589,2
p1651,251.6047020283833,-185.8715547656139,2
p1652,249.08245043200083,-186.0647425008478,2
p1653,276.7219671221144,-120.99931307147337,2
p1654,260.74908398110813,-139.528993239532,2
p1655,298.6939755114563,-147.91691967453065,2
p1656,211.44931649199503,-131.94247699851172,2
p1657,310.51185059897955,-173.37936440789332,2
p1658,238.0890627656557,-127.94398466236004,2
p1659,248.2958339756609,-167.3983617298618,2
p1660,284.52619687883515,-65.81122556388534,2
p1661,257.6892576333942,-160.00919598831956,2
p1662,206.24864638760613,-122.61427855491834,2
p1663,286.7231528313583,-113.55685104084132,2
p1664,254.40123815860224,-142.94047795913275,2
p1665,222.55204590700328,-97.6625585227381,2
p1666,283.5507177135751,-166.51229278755767,2
p1667,304.63029916701,-100.34630103349014,2
p1668,299.69741223406345,-155.2532534043785,2
p1669,217.4861111887814,-116.87263613373624,2
p1670,274.27239101561173,-55.92022898219394,2
p1671,281.0759487116211,-114.49255861395184,2
p1672,229.7838721086125,-67.70694896788211,2
p1673,232.291741664354,-53.14174443760034,2
p1674,253.3358570938481,-51.66137330045041,2
p1675,282.84631235632537,-100.8661448701684,2
p1676,247.4838952746105,-104.35558281801688,2
p1677,276.4790883513705,-89.18055125113777,2
p1678,246.3553894405048,-93.82613355925776,2
p1679,267.04348611018105,-150.076417208162,2
p1680,278.9239200232498,-112.95870518109552,2
p1681,231.04782397354563,-131.53575714352212,2
p1682,212.276120973212,-118.9231079774784,2
p1683,245.24351150861443,-17.00227674258332,2
p1684,251.1351048390343,-67.60424177529518,2
p1685,279.29937012557025,-66.33802415882153,2
p1686,265.3111065725635,-103.45878297726873,2
p1687,311.4877389992202,-10.711031742610473,2
p1688,217.78164795125485,-92.97193577974907,2
p1689,260.1445645044632,-88.50876050803907,2
p1690,283.97125480224764,-78.73995874322878,2
p1691,333.97331066060246,-18.49233424225743,2
p1692,275.60409850081663,-20.714253128821998,2
p1693,302.5850312592007,-65.75558050054154,2
p1694,245.07851953593732,-43.80466113454932,2
p1695,295.54700369733274,-39.28763714555229,2
p1696,222.4967626272665,-64.85359410890004,2
p1697,267.672053595475,-40.34737298347393,2
p1698,329.1279256824117,-76.96493641139935,2
p1699,285.1555921063376,11.980635705549014,2
p1700,338.1434923626839,-42.13192269551918,2
p1701,84.72095192909055,-10.812947295704896,3
p1702,75.77673495648456,-28.77779066425922,3
p1703,82.88193452782852,-99.68833060365922,3
p1704,90.11137062682936,-17.846878556909438,3
p1705,62.77794263347937,41.85871219835208,3
p1706,48.96344956773122,-29.558956315520497,3
p1707,128.67383236244086,-40.35353628925454,3
p1708,52.096145218954334,-17.73388803131527,3
p1709,93.45075953675534,-5.027793320828138,3
p1710,29.0359996588127,-25.173887812039755,3
p1711,49.13725729094968,-9.481544345625796,3
p1712,79.633625871758,7.415161393124638,3
p1713,13.035904058313749,28.81021168835225,3
p1714,73.30901513310542,40.439141122264346,3
p1715,78.43160144823551,33.9413881695676,3
p1716,78.43399636725192,43.273437359940765,3
p1717,79.39571802972252,1.919747338894396,3
p1718,131.1506902022316,33.48356893686456,3
p1719,79.39864778898244,-29.53757385093978,3
p1720,22.70531724035395,19.45512877183561,3
p1721,64.84834117964917,-5.845747793742227,3
p1722,63.80065701230309,62.122325759800624,3
p1723,79.48243215963043,-17.90065178059598,3
p1724,54.28540319009805,-5.973627015405306,3
p1725,44.97154288618704,7.591530031110715,3
p1726,41.207058537930514,-15.851360221888823,3
p1727,50.603152104655805,6.764450392480356,3
p1728,-34.59133662905809,86.92831565938428,3
p1729,84.77801053987056,15.782335020693274,3
p1730,51.46627092971269,-6.371105190279543,3
p1731,100.5246781367456,87.37857232943082,3
p1732,53.07015757997972,62.82069735339137,3
p1733,52.309927645596645,-6.359364191408957,3
p1734,33.34480449626594,39.299899402169245,3
p1735,30.6780509854361,30.353462312834736,3
p1736,40.15487601686772,36.02835565690503,3
p1737,43.01502267820484,8.148182059438518,3
p1738,18.45584957749847,2.9097399922812457,3
p1739,67.78917708345489,-20.272545513068597,3
p1740,71.52077093539359,85.90496446562473,3
p1741,26.27664278953192,-32.39460706964333,3
p1742,22.90308211585026,45.125799438914335,3
p1743,1.796831429963639,32.91279391833668,3
p1744,76.36576745213804,69.60080667147184,3
p1745,1.0416017979043204,2.973724349631766,3
p1746,17.260837240150046,45.71121753285725,3
p1747,40.225130545233895,37.23262269398017,3
p1748,38.92766675875552,112.48741375200837,3
p1749,46.26773161064091,54.09377079612747,3
p1750,14.505485868401172,45.902346353047726,3
p1751,53.59459478373587,38.81126462584728,3
p1752,17.686284781985655,60.15629497955402,3
p1753,-0.5900078658532095,18.39720958741826,3
p1754,22.267164265037326,58.652586090940446,3
p1755,25.680878390677137,45.34653657108508,3
p1756,45.37619760960175,35.88310172249471,3
p1757,58.173663789004586,10.548553293977278,3
p1758,17.900306668888263,77.99111942498786,3
p1759,-20.98004736436814,77.16945515957848,3
p1760,39.28725953029951,-1.3989135511065882,3
p1761,13.985523919171625,-9.06617485669561,3
p1762,-32.07796204416965,115.19124762679417,3
p1763,-22.584472285276128,31.64191718059392,3
p1764,-13.103044858474869,129.39508043222258,3
p1765,-64.15929833440484,36.275462724200224,3
p1766,33.661081953961265,123.95979537900084,3
p1767,-16.426062057098285,31.42802263125121,3
p1768,47.48360791051596,116.76050504877476,3
p1769,2.901732989297436,44.83939966332518,3
p1770,-21.018033898375734,64.64138710548241,3
p1771,-11.7066765283011,113.17932906889052,3
p1772,2.6615631870534475,37.4813905332844,3
p1773,15.48245887350611,79.3062472102805,3
p1774,-7.293784135896809,113.97429412584265,3
p1775,-63.34740748540651,68.92523263880611,3
p1776,-48.03787852911212,22.942285586520867,3
p1777,-23.786266044772347,145.25897955741854,3
p1778,-91.4813842881039,68.83425451134303,3
p1779,-19.15149628098833,73.34163197463587,3
p1780,-43.84668790223754,30.47569863345261,3
p1781,-35.54972106822551,46.50855082097,3
p1782,-110.30595400559773,104.76499991171076,3
p1783,-17.92530007634893,70.1494330125829,3
p1784,-41.86589081240136,100.4582654543357,3
p1785,-44.06097937843343,94.93528671622,3
p1786,-61.75955303728106,106.71740244453444,3
p1787,-45.24541693850495,72.67987442103934,3
p1788,-94.99381472288752,74.92493230881708,3
p1789,-83.86182721928067,46.58346795735192,3
p1790,-85.36296828697834,33.11860367253861,3
p1791,0.8564774166505487,104.3778088834002,3
p1792,-7.246179667853667,27.041348362522257,3
p1793,-64.674842771141,24.172419832702275,3
p1794,-89.6224049611222,34.64250565635282,3
p1795,-33.48614411433316,49.4676554212073,3
p1796,-40.52654914568674,78.6063319342575,3
p1797,-5.354355355349057,15.187849329749582,3
p1798,-38.55260631838218,93.01358403514332,3
p1799,-107.37673255098254,87.84466809858115,3
p1800,-69.91565110921312,49.77825257984164,3
p1801,-106.520765546473,33.963142472575086,3
p1802,-22.088316624321852,54.453277118926,3
p1803,-61.87525487839063,29.56514262098336,3
p1804,-110.46694515509232,84.57446519086868,3
p1805,-129.26581157579326,38.4452864003366,3
p1806,-89.43908915407052,52.9941698576212,3
p1807,-97.48757657831568,60.2439391654617,3
p1808,-72.9567263003346,69.09045064135884,3
p1809,-124.91617465904532,37.17485262731175,3
p1810,-61.070174779577655,71.15389817495561,3
p1811,-139.64049413730078,53.44125975270723,3
p1812,-159.3130915325808,42.85531502509144,3
p1813,-44.514257460901,11.529552533266973,3
p1814,-127.9265541068886,61.37560404005467,3
p1815,-150.59852800402876,17.93040973933467,3
p1816,-87.80627143772304,16.313484968328467,3
p1817,-114.13042389390806,56.06797028432002,3
p1818,-95.72296322648712,40.119329916693104,3
p1819,-119.82666018052078,41.56174494430616,3
p1820,-114.61367984048744,42.51269352702087,3
p1821,-127.02288166690973,21.594287537056985,3
p1822,-142.99085784757034,24.28892662414737,3
p1823,-138.76281845906684,-9.838714006960103,3
p1824,-107.776591580389,28.184894213042877,3
p1825,-93.11632832998669,7.066232912747061,3
p1826,-105.38908259928368,34.699294578381455,3
p1827,-105.2771436881736,-8.440006972078052,3
p1828,-115.0902715558056,25.38772680013262,3
p1829,-120.26735123936368,-50.016400594625246,3
p1830,-116.53985704505568,77.0495954894973,3
p1831,-132.98749322155953,-13.090754290449318,3
p1832,-111.77719179748318,16.183801582464966,3
p1833,-87.94614398669671,-32.8788399450851,3
p1834,-102.49622944649832,20.599326511402246,3
p1835,-129.37004773773174,11.062318975145452,3
p1836,-94.848225305256,25.07264109530072,3
p1837,-160.60683604197766,21.49672766419115,3
p1838,-128.79897426383866,-2.9447883430490123,3
p1839,-125.1619805572652,-11.672202652882184,3
p1840,-92.0635351601686,-11.72036971370039,3
p1841,-161.81510892436393,-23.06776422051936,3
p1842,-123.23876220273624,23.553318200521776,3
p1843,-110.83439274783382,-40.90775550617012,3
p1844,-54.65577263108104,-9.523417314230157,3
p1845,-91.19046739685687,-24.0985866805515,3
p1846,-113.64850858378696,3.551839468783715,3
p1847,-93.25683149019947,8.00010111427811,3
p1848,-103.7463730076965,-35.26503656290328,3
p1849,-147.1304496061664,-17.92753270193836,3
p1850,-102.00615782976791,-36.68162102329816,3
p1851,-98.02290937605297,11.48426037624974,3
p1852,-157.40191058208842,-59.29518648680831,3
p1853,-134.01392460998724,-27.0506719072554,3
p1854,-145.38629633796197,2.19829603278283,3
p1855,-116.7301836912738,-39.26943487954312,3
p1856,-172.2887558475036,-82.0077978492556,3
p1857,-120.49695578784466,-108.58617164088622,3
p1858,-98.22048141772837,-51.421490002779805,3
p1859,-30.935935985026877,20.499356059910887,3
p1860,-133.25823215080607,-53.98127915771536,3
p1861,-97.49044486725514,-1.739908713524418,3
p1862,-175.99918783594362,-108.46025267712604,3
p1863,-144.97730084639727,-39.40985456631063,3
p1864,-110.82574203797884,-26.8100360449316,3
p1865,-161.09657748047462,-130.386015326561,3
p1866,-98.69721116468376,-87.73255286281531,3
p1867,-184.2828348808483,-60.50529235340002,3
p1868,-99.18237794226484,-70.47416923210606,3
p1869,-135.92176674432477,-73.53242560958745,3
p1870,-132.4720286362836,-111.115077665785,3
p1871,-141.92312555631491,-56.93953200609279,3
